Up to date
58662,89328
58661,89323
58660,89322
58659,89326
58658,89322
58657,89319
58656,89316
58655,89315
58654,89310
58653,89315
58652,89312
58651,89309
58650,89300
58649,89308
58648,89306
58647,89304
58646,89301
58645,89298
58644,89300
58643,89298
58642,89297
58641,89295
58640,89294
58639,89294
58638,89292
58637,89290
58636,89283
58635,89275
58634,89288
58633,89284
58632,89281
58631,89278
58630,89277
58629,89277
58628,89275
58627,89273
58626,89271
58625,89266
58624,89270
58623,89266
58622,89264
58621,89261
58620,89257
58619,89260
58618,89258
58617,89255
58616,89255
58615,89250
58614,89254
58613,89252
58612,89250
58611,89248
58610,89243
58609,89247
58608,89245
58607,89242
58606,89239
58605,89242
58604,89233
58603,89240
58602,89237
58601,89234
58600,89233
58599,89231
58598,89231
58597,89228
58596,89225
58595,89224
58594,89228
58593,89224
58592,89221
58591,89218
58590,89211
58589,89217
58588,89216
58587,89214
58586,89211
58585,89205
58584,89209
58583,89210
58582,89207
58581,89204
58580,89203
58579,89201
58578,89205
58577,89203
58576,89200
58575,89196
58574,89194
58573,89199
58572,89196
58571,89190
58570,89189
58569,89194
58568,89190
58567,89188
58566,89185
58565,89184
58564,89184
58563,89184
58562,89181
58561,89179
58560,89178
58559,89168
58558,89176
58557,89174
58556,89169
58555,89172
58554,89160
58553,89170
58552,89167
58551,89164
58550,89156
58549,89163
58548,89159
58547,89156
58546,89154
58545,89153
58544,89145
58543,89153
58542,89150
58541,89147
58540,89146
58539,89141
58538,89139
58537,89144
58536,89141
58535,89135
58534,89140
58533,89138
58532,89136
58531,89133
58530,89128
58529,89132
58528,89132
58527,89129
58526,89126
58525,89121
58524,89125
58523,89121
58522,89119
58521,89117
58520,89116
58519,89116
58518,89114
58517,89112
58516,89111
58515,89110
58514,89102
58513,89110
58512,89108
58511,89105
58510,89102
58509,89104
58508,89102
58507,89100
58506,89098
58505,89094
58504,89092
58503,89099
58502,89097
58501,89094
58500,89093
58499,89091
58498,89090
58497,89087
58496,89087
58495,89085
58494,89086
58493,89083
58492,89083
58491,89080
58490,89079
58489,89077
58488,89073
58487,89073
58486,89070
58485,89069
58484,89067
58483,89069
58482,89066
58481,89063
58480,89058
58479,89045
58478,89062
58477,89059
58476,89056
58475,89055
58474,89052
58473,89055
58472,89053
58471,89048
58470,89051
58469,89041
58468,89049
58467,89046
58466,89043
58465,89042
58464,89038
58463,89042
58462,89040
58461,89037
58460,89034
58459,89036
58458,89034
58457,89032
58456,89030
58455,89028
58454,89029
58453,89026
58452,89023
58451,89020
58450,89025
58449,89023
58448,89021
58447,89019
58446,89016
58445,89013
58444,89013
58443,89015
58442,89012
58441,89009
58440,89008
58439,89009
58438,89008
58437,89005
58436,89002
58435,89005
58434,89003
58433,89001
58432,89001
58431,88998
58430,88997
58429,88993
58428,88995
58427,88992
58426,88989
58425,88988
58424,88987
58423,88988
58422,88985
58421,88983
58420,88979
58419,88982
58418,88979
58417,88978
58416,88976
58415,88975
58414,88975
58413,88973
58412,88973
58411,88970
58410,88968
58409,88969
58408,88968
58407,88966
58406,88963
58405,88960
58404,88951
58403,88964
58402,88961
58401,88958
58400,88957
58399,88955
58398,88953
58397,88948
58396,88950
58395,88949
58394,88944
58393,88947
58392,88944
58391,88941
58390,88940
58389,88938
58388,88939
58387,88937
58386,88934
58385,88929
58384,88927
58383,88933
58382,88930
58381,88927
58380,88926
58379,88924
58378,88925
58377,88922
58376,88920
58375,88919
58374,88917
58373,88915
58372,88912
58371,88907
58370,88910
58369,88904
58368,88908
58367,88906
58366,88903
58365,88900
58364,88904
58363,88902
58362,88899
58361,88896
58360,88891
58359,88895
58358,88891
58357,88888
58356,88885
58355,88882
58354,88884
58353,88882
58352,88879
58351,88876
58350,88875
58349,88873
58348,88869
58347,88867
58346,88864
58345,88863
58344,88861
58343,88857
58342,88857
58341,88854
58340,88853
58339,88851
58338,88851
58337,88848
58336,88845
58335,88844
58334,88846
58333,88844
58332,88842
58331,88839
58330,88834
58329,88838
58328,88834
58327,88831
58326,88828
58325,88827
58324,88825
58323,88823
58322,88820
58321,88817
58320,88816
58319,88817
58318,88814
58317,88814
58316,88811
58315,88810
58314,88803
58313,88808
58312,88806
58311,88803
58310,88803
58309,88802
58308,88801
58307,88801
58306,88798
58305,88797
58304,88799
58303,88795
58302,88795
58301,88792
58300,88789
58299,88791
58298,88789
58297,88787
58296,88784
58295,88781
58294,88783
58293,88781
58292,88779
58291,88771
58290,88776
58289,88774
58288,88772
58287,88770
58286,88765
58285,88768
58284,88766
58283,88764
58282,88764
58281,88761
58280,88760
58279,88756
58278,88758
58277,88755
58276,88752
58275,88751
58274,88749
58273,88752
58272,88745
58271,88742
58270,88749
58269,88747
58268,88745
58267,88742
58266,88739
58265,88734
58264,88738
58263,88736
58262,88734
58261,88732
58260,88731
58259,88729
58258,88729
58257,88726
58256,88724
58255,88723
58254,88721
58253,88723
58252,88720
58251,88717
58250,88716
58249,88714
58248,88716
58247,88713
58246,88710
58245,88706
58244,88709
58243,88707
58242,88701
58241,88704
58240,88703
58239,88701
58238,88699
58237,88697
58236,88694
58235,88682
58234,88693
58233,88691
58232,88688
58231,88685
58230,88684
58229,88684
58228,88682
58227,88680
58226,88677
58225,88676
58224,88676
58223,88674
58222,88671
58221,88668
58220,88663
58219,88667
58218,88665
58217,88662
58216,88659
58215,88658
58214,88656
58213,88654
58212,88651
58211,88648
58210,88647
58209,88646
58208,88647
58207,88644
58206,88641
58205,88634
58204,88625
58203,88642
58202,88640
58201,88637
58200,88636
58199,88634
58198,88634
58197,88631
58196,88628
58195,88627
58194,88627
58193,88627
58192,88624
58191,88621
58190,88620
58189,88620
58188,88618
58187,88615
58186,88612
58185,88611
58184,88609
58183,88611
58182,88608
58181,88605
58180,88604
58179,88602
58178,88602
58177,88599
58176,88597
58175,88591
58174,88596
58173,88594
58172,88591
58171,88588
58170,88584
58169,88589
58168,88587
58167,88584
58166,88582
58165,88581
58164,88579
58163,88577
58162,88574
58161,88571
58160,88565
58159,88570
58158,88566
58157,88560
58156,88563
58155,88562
58154,88560
58153,88557
58152,88556
58151,88553
58150,88554
58149,88534
58148,88554
58147,88552
58146,88549
58145,88548
58144,88548
58143,88546
58142,88544
58141,88541
58140,88536
58139,88540
58138,88536
58137,88534
58136,88531
58135,88530
58134,88528
58133,88529
58132,88527
58131,88524
58130,88519
58129,88523
58128,88521
58127,88518
58126,88516
58125,88515
58124,88514
58123,88513
58122,88511
58121,88510
58120,88509
58119,88498
58118,88509
58117,88506
58116,88503
58115,88502
58114,88500
58113,88496
58112,88493
58111,88490
58110,88489
58109,88489
58108,88487
58107,88487
58106,88484
58105,88475
58104,88483
58103,88479
58102,88476
58101,88473
58100,88472
58099,88472
58098,88470
58097,88468
58096,88466
58095,88465
58094,88463
58093,88461
58092,88458
58091,88455
58090,88454
58089,88452
58088,88450
58087,88448
58086,88445
58085,88444
58084,88442
58083,88440
58082,88437
58081,88434
58080,88433
58079,88431
58078,88431
58077,88428
58076,88428
58075,88425
58074,88426
58073,88427
58072,88424
58071,88422
58070,88411
58069,88421
58068,88419
58067,88416
58066,88413
58065,88412
58064,88406
58063,88411
58062,88410
58061,88407
58060,88406
58059,88408
58058,88404
58057,88404
58056,88401
58055,88398
58054,88391
58053,88402
58052,88399
58051,88396
58050,88395
58049,88393
58048,88391
58047,88388
58046,88385
58045,88380
58044,88384
58043,88380
58042,88378
58041,88375
58040,88374
58039,88372
58038,88370
58037,88368
58036,88365
58035,88364
58034,88357
58033,88364
58032,88361
58031,88358
58030,88357
58029,88360
58028,88356
58027,88356
58026,88353
58025,88353
58024,88352
58023,88351
58022,88351
58021,88348
58020,88347
58019,88346
58018,88347
58017,88345
58016,88342
58015,88335
58014,88341
58013,88337
58012,88334
58011,88331
58010,88330
58009,88313
58008,88330
58007,88327
58006,88324
58005,88323
58004,88323
58003,88321
58002,88321
58001,88318
58000,88315
57999,88317
57998,88315
57997,88312
57996,88309
57995,88308
57994,88306
57993,88304
57992,88306
57991,88301
57990,88300
57989,88303
57988,88300
57987,88299
57986,88297
57985,88292
57984,88289
57983,88296
57982,88293
57981,88290
57980,88284
57979,88289
57978,88287
57977,88285
57976,88282
57975,88282
57974,88280
57973,88281
57972,88279
57971,88276
57970,88275
57969,88259
57968,88273
57967,88271
57966,88268
57965,88265
57964,88267
57963,88265
57962,88263
57961,88260
57960,88255
57959,88259
57958,88255
57957,88252
57956,88250
57955,88249
57954,88247
57953,88245
57952,88243
57951,88240
57950,88235
57949,88239
57948,88235
57947,88233
57946,88230
57945,88229
57944,88230
57943,88229
57942,88227
57941,88224
57940,88218
57939,88223
57938,88221
57937,88218
57936,88216
57935,88209
57934,88215
57933,88213
57932,88210
57931,88207
57930,88206
57929,88204
57928,88206
57927,88203
57926,88200
57925,88199
57924,88200
57923,88196
57922,88197
57921,88194
57920,88193
57919,88183
57918,88193
57917,88191
57916,88188
57915,88187
57914,88185
57913,88183
57912,88181
57911,88179
57910,88178
57909,88179
57908,88178
57907,88176
57906,88174
57905,88173
57904,88172
57903,88173
57902,88171
57901,88168
57900,88167
57899,88166
57898,88167
57897,88164
57896,88162
57895,88155
57894,88161
57893,88157
57892,88154
57891,88152
57890,88150
57889,88148
57888,88151
57887,88148
57886,88145
57885,88144
57884,88144
57883,88142
57882,88141
57881,88139
57880,88138
57879,88138
57878,88136
57877,88134
57876,88131
57875,88130
57874,88126
57873,88128
57872,88125
57871,88122
57870,88125
57869,88123
57868,88123
57867,88121
57866,88119
57865,88118
57864,88116
57863,88114
57862,88112
57861,88109
57860,88101
57859,88108
57858,88108
57857,88105
57856,88102
57855,88099
57854,88101
57853,88099
57852,88097
57851,88095
57850,88094
57849,88092
57848,88088
57847,88085
57846,88082
57845,88085
57844,88083
57843,88081
57842,88078
57841,88073
57840,88072
57839,88075
57838,88072
57837,88072
57836,88069
57835,88069
57834,88067
57833,88068
57832,88065
57831,88063
57830,88062
57829,88060
57828,88058
57827,88055
57826,88052
57825,88036
57824,88051
57823,88050
57822,88048
57821,88045
57820,88040
57819,88044
57818,88040
57817,88037
57816,88034
57815,88033
57814,88023
57813,88031
57812,88028
57811,88025
57810,88019
57809,88024
57808,88022
57807,88019
57806,88016
57805,88017
57804,88021
57803,88017
57802,88015
57801,88012
57800,88011
57799,88005
57798,88009
57797,88006
57796,88004
57795,88000
57794,88003
57793,88001
57792,87999
57791,87998
57790,87996
57789,87997
57788,87994
57787,87994
57786,87991
57785,87990
57784,87988
57783,87986
57782,87983
57781,87980
57780,87973
57779,87979
57778,87977
57777,87974
57776,87971
57775,87956
57774,87971
57773,87970
57772,87968
57771,87965
57770,87964
57769,87962
57768,87960
57767,87957
57766,87954
57765,87953
57764,87953
57763,87953
57762,87950
57761,87947
57760,87924
57759,87930
57758,87946
57757,87944
57756,87941
57755,87922
57754,87940
57753,87938
57752,87935
57751,87932
57750,87931
57749,87926
57748,87922
57747,87929
57746,87926
57745,87918
57744,87925
57743,87921
57742,87918
57741,87916
57740,87915
57739,87914
57738,87915
57737,87913
57736,87910
57735,87908
57734,87911
57733,87909
57732,87907
57731,87904
57730,87899
57729,87903
57728,87899
57727,87899
57726,87896
57725,87891
57724,87895
57723,87891
57722,87889
57721,87886
57720,87885
57719,87885
57718,87883
57717,87883
57716,87880
57715,87872
57714,87879
57713,87877
57712,87874
57711,87871
57710,87870
57709,87868
57708,87864
57707,87862
57706,87859
57705,87854
57704,87858
57703,87854
57702,87851
57701,87848
57700,87847
57699,87845
57698,87845
57697,87842
57696,87839
57695,87838
57694,87829
57693,87837
57692,87837
57691,87834
57690,87831
57689,87833
57688,87831
57687,87829
57686,87826
57685,87825
57684,87823
57683,87825
57682,87822
57681,87819
57680,87818
57679,87818
57678,87816
57677,87816
57676,87813
57675,87812
57674,87810
57673,87806
57672,87809
57671,87806
57670,87803
